#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AFD7CC,,,,,
#Date Time: 2020-09-24 15:58:33.471,,,,,
#Sample rate: 54615Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 900 mV Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Pulse,,,,,
#Frequency: 1 Hz,,,,,
#Period: 1 s,,,,,
#Amplitude: 2.5 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 0.4 %,,,,,
#Phase: 0 °,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,
0.028833718,-0.004771093,0.118944977,0.08661038,0.03205016,1
0.028852028,-0.004771093,0.118944977,0.08661038,0.03206016,1
0.028870338,-0.001452832,0.118944977,0.08661038,0.03207016,1
0.028888648,-0.001452832,0.118944977,0.08661038,0.03208016,1
0.028906958,-0.004771093,0.118944977,0.08661038,0.03209016,1
0.028925268,-0.004771093,0.118944977,0.08661038,0.03210016,1
0.028943578,-0.001452832,0.118944977,0.08661038,0.03211016,1
0.028961888,-0.004771093,0.122297139,0.089051273,0.03212016,1
0.028980198,-0.004771093,0.122297139,0.089051273,0.03213016,1
0.028998508,-0.004771093,0.122297139,0.089051273,0.03214016,1
0.029016818,-0.004771093,0.118944977,0.08661038,0.03215016,1
0.029035128,-0.001452832,0.118944977,0.08661038,0.03216016,1
0.029053438,-0.001452832,0.118944977,0.08661038,0.03217016,1
0.029071748,-0.001452832,0.118944977,0.08661038,0.03218016,1
0.029090058,-0.001452832,0.118944977,0.08661038,0.03219016,1
0.029108368,-0.004771093,0.118944977,0.08661038,0.03220016,1
0.029126678,-0.001452832,0.118944977,0.08661038,0.03221016,1
0.029144988,-0.001452832,0.118944977,0.08661038,0.03222016,1
0.029163298,-0.001452832,0.118944977,0.08661038,0.03223016,1
0.029181608,-0.004771093,0.118944977,0.08661038,0.03224016,1
0.029199918,-0.004771093,0.118944977,0.08661038,0.03225016,1
0.029218228,-0.004771093,0.115592815,0.084169486,0.03226016,1
0.029236538,-0.004771093,0.118944977,0.08661038,0.03227016,1
0.029254848,-0.004771093,0.118944977,0.08661038,0.03228016,1
0.029273158,-0.004771093,0.115592815,0.084169486,0.03229016,1
0.029291468,-0.004771093,0.115592815,0.084169486,0.03230016,1
0.029309778,-0.004771093,0.115592815,0.084169486,0.03231016,1
0.029328088,-0.004771093,0.115592815,0.084169486,0.03232016,1
0.029346398,-0.004771093,0.115592815,0.084169486,0.03233016,1
0.029364708,-0.004771093,0.115592815,0.084169486,0.03234016,1
0.029383018,-0.004771093,0.115592815,0.084169486,0.03235016,1
0.029401328,-0.004771093,0.115592815,0.084169486,0.03236016,1
0.029419638,-0.004771093,0.115592815,0.084169486,0.03237016,1
0.029437948,-0.004771093,0.115592815,0.084169486,0.032388258,1
0.029456258,-0.008089353,0.115592815,0.084169486,0.032406568,1
0.029474568,-0.004771093,0.112240653,0.081728593,0.032424878,1
0.029492878,-0.004771093,0.112240653,0.081728593,0.032443188,1
0.029511188,-0.004771093,0.115592815,0.084169486,0.032461498,1
0.029529498,-0.008089353,0.112240653,0.081728593,0.032479808,1
0.029547808,-0.004771093,0.115592815,0.084169486,0.032498118,1
0.029566118,-0.004771093,0.112240653,0.081728593,0.032516428,1
0.029584428,-0.004771093,0.115592815,0.084169486,0.032534738,1
0.029602738,-0.004771093,0.115592815,0.084169486,0.032553048,1
0.029621048,-0.004771093,0.112240653,0.081728593,0.032571358,1
0.029639358,-0.004771093,0.112240653,0.081728593,0.032589668,1
0.029657668,-0.004771093,0.115592815,0.084169486,0.032607978,1
0.029675978,-0.004771093,0.112240653,0.081728593,0.032626288,1
0.029694288,-0.004771093,0.112240653,0.081728593,0.032644598,1
0.029712598,-0.004771093,0.115592815,0.084169486,0.032662908,1
0.029730908,-0.004771093,0.112240653,0.081728593,0.032681218,1
0.029749218,-0.001452832,0.112240653,0.081728593,0.032699528,1
0.029767528,-0.004771093,0.112240653,0.081728593,0.032717838,1
0.029785838,-0.004771093,0.112240653,0.081728593,0.032736148,1
0.029804148,-0.004771093,0.112240653,0.081728593,0.032754458,1
0.029822458,-0.001452832,0.112240653,0.081728593,0.032772768,1
0.029840768,-0.004771093,0.112240653,0.081728593,0.032791078,1
0.029859078,-0.004771093,0.112240653,0.081728593,0.032809388,1
0.029877388,-0.001452832,0.112240653,0.081728593,0.032827698,1
0.029895698,-0.004771093,0.112240653,0.081728593,0.032846008,1
0.029914008,-0.004771093,0.112240653,0.081728593,0.032864318,1
0.029932318,-0.004771093,0.112240653,0.081728593,0.032882628,1
0.029950628,-0.001452832,0.112240653,0.081728593,0.032900938,1
0.029968938,-0.004771093,0.112240653,0.081728593,0.032919248,1
0.029987248,-0.001452832,0.112240653,0.081728593,0.032937558,1
0.030005558,-0.004771093,0.112240653,0.081728593,0.032955868,1
0.030023868,-0.004771093,0.112240653,0.081728593,0.032974178,1
0.030042178,-0.004771093,0.108888491,0.079287699,0.032992488,1
0.030060488,-0.004771093,0.112240653,0.081728593,0.033010798,1
0.030078798,-0.004771093,0.112240653,0.081728593,0.033029108,1
0.030097108,-0.004771093,0.112240653,0.081728593,0.033047418,1
0.030115418,-0.004771093,0.112240653,0.081728593,0.033065728,1
0.030133728,-0.004771093,0.108888491,0.079287699,0.033084038,1
0.030152038,-0.004771093,0.108888491,0.079287699,0.033102348,1
0.030170348,-0.004771093,0.108888491,0.079287699,0.033120658,1
0.030188658,-0.004771093,0.112240653,0.081728593,0.033138968,1
0.030206968,-0.004771093,0.112240653,0.081728593,0.033157278,1
0.030225278,-0.004771093,0.112240653,0.081728593,0.033175588,1
0.030243588,-0.001452832,0.108888491,0.079287699,0.033193898,1
0.030261898,-0.004771093,0.108888491,0.079287699,0.033212208,1
0.030280208,-0.004771093,0.108888491,0.079287699,0.033230518,1
0.030298518,-0.004771093,0.108888491,0.079287699,0.033248828,1
0.030316828,-0.001452832,0.108888491,0.079287699,0.033267138,1
0.030335138,-0.004771093,0.108888491,0.079287699,0.033285448,1
0.030353448,-0.004771093,0.108888491,0.079287699,0.033303758,1
0.030371758,-0.004771093,0.108888491,0.079287699,0.033322068,1
0.030390068,-0.004771093,0.108888491,0.079287699,0.033340378,1
0.030408378,-0.004771093,0.108888491,0.079287699,0.033358688,1
0.030426688,-0.004771093,0.108888491,0.079287699,0.033376998,1
0.030444998,-0.004771093,0.108888491,0.079287699,0.033395308,1
0.030463308,-0.004771093,0.108888491,0.079287699,0.033413618,1
0.030481618,-0.004771093,0.105536329,0.076846806,0.033431928,1
0.030499928,-0.004771093,0.105536329,0.076846806,0.033450238,1
0.030518238,-0.004771093,0.105536329,0.076846806,0.033468548,1
0.030536548,-0.008089353,0.105536329,0.076846806,0.033486858,1
0.030554858,-0.004771093,0.108888491,0.079287699,0.033505168,1
0.030573168,-0.004771093,0.105536329,0.076846806,0.033523478,1
0.030591478,-0.004771093,0.105536329,0.076846806,0.033541788,1
0.030609788,-0.004771093,0.105536329,0.076846806,0.033560098,1
0.030628098,-0.004771093,0.108888491,0.079287699,0.033578408,1
0.030646408,-0.004771093,0.108888491,0.079287699,0.033596718,1
0.030664718,-0.004771093,0.108888491,0.079287699,0.033615028,1
0.030683028,-0.004771093,0.108888491,0.079287699,0.033633338,1
0.030701338,-0.004771093,0.108888491,0.079287699,0.033651648,1
0.030719648,-0.001452832,0.108888491,0.079287699,0.033669958,1
0.030737958,-0.004771093,0.105536329,0.076846806,0.033688268,1
0.030756268,-0.001452832,0.105536329,0.076846806,0.033706578,1
0.030774578,-0.004771093,0.105536329,0.076846806,0.033724888,1
0.030792888,-0.004771093,0.105536329,0.076846806,0.033743198,1
0.030811198,-0.004771093,0.105536329,0.076846806,0.033761508,1
0.030829508,-0.004771093,0.108888491,0.079287699,0.033779818,1
0.030847818,-0.004771093,0.105536329,0.076846806,0.033798128,1
0.030866128,-0.004771093,0.105536329,0.076846806,0.033816438,1
0.030884438,-0.004771093,0.108888491,0.079287699,0.033834748,1
0.030902748,-0.004771093,0.108888491,0.079287699,0.033853058,1
0.030921058,-0.004771093,0.105536329,0.076846806,0.033871368,1
0.030939368,-0.004771093,0.108888491,0.079287699,0.033889678,1
0.030957678,-0.004771093,0.105536329,0.076846806,0.033907988,1
0.030975988,-0.004771093,0.108888491,0.079287699,0.033926298,1
0.030994298,-0.004771093,0.108888491,0.079287699,0.033944608,1
0.031012608,-0.004771093,0.105536329,0.076846806,0.033962918,1
0.031030918,-0.004771093,0.105536329,0.076846806,0.033981228,1
0.031049228,-0.008089353,0.105536329,0.076846806,0.033999538,1
0.031067538,-0.004771093,0.105536329,0.076846806,0.034017848,1
0.031085848,-0.004771093,0.105536329,0.076846806,0.034036158,1
0.031104158,-0.004771093,0.105536329,0.076846806,0.034054468,1
0.031122468,-0.004771093,0.102184168,0.074405912,0.034072778,1
0.031140778,-0.004771093,0.105536329,0.076846806,0.034091088,1
0.031159088,-0.004771093,0.105536329,0.076846806,0.034109398,1
0.031177398,-0.008089353,0.105536329,0.076846806,0.034127708,1
0.031195708,-0.008089353,0.105536329,0.076846806,0.034146018,1
0.031214018,-0.004771093,0.105536329,0.076846806,0.034164328,1
0.031232328,-0.004771093,0.102184168,0.074405912,0.034182638,1
0.031250638,-0.004771093,0.102184168,0.074405912,0.034200948,1
0.031268948,-0.004771093,0.102184168,0.074405912,0.034219258,1
0.031287258,-0.004771093,0.102184168,0.074405912,0.034237568,1
0.031305568,-0.004771093,0.102184168,0.074405912,0.034255878,1
0.031323878,-0.004771093,0.105536329,0.076846806,0.034274188,1
0.031342188,-0.004771093,0.102184168,0.074405912,0.034292498,1
0.031360498,-0.001452832,0.102184168,0.074405912,0.034310808,1
0.031378808,-0.004771093,0.102184168,0.074405912,0.034329118,1
0.031397118,-0.004771093,0.102184168,0.074405912,0.034347428,1
0.031415428,-0.001452832,0.102184168,0.074405912,0.034365738,1
0.031433738,-0.001452832,0.102184168,0.074405912,0.034384048,1
0.031452048,-0.004771093,0.102184168,0.074405912,0.034402358,1
0.031470358,-0.004771093,0.105536329,0.076846806,0.034420668,1
0.031488668,-0.004771093,0.102184168,0.074405912,0.034438978,1
0.031506978,-0.004771093,0.105536329,0.076846806,0.034457288,1
0.031525288,-0.004771093,0.102184168,0.074405912,0.034475598,1
0.031543598,-0.004771093,0.102184168,0.074405912,0.034493908,1
0.031561908,-0.004771093,0.102184168,0.074405912,0.034512218,1
0.031580218,-0.004771093,0.102184168,0.074405912,0.034530528,1
0.031598528,-0.004771093,0.102184168,0.074405912,0.034548838,1
0.031616838,-0.004771093,0.102184168,0.074405912,0.034567148,1
0.031635148,-0.004771093,0.102184168,0.074405912,0.034585458,1
0.031653458,-0.004771093,0.102184168,0.074405912,0.034603768,1
0.031671768,-0.004771093,0.102184168,0.074405912,0.034622078,1
0.031690078,-0.008089353,0.102184168,0.074405912,0.034640388,1
0.031708388,-0.004771093,0.102184168,0.074405912,0.034658698,1
0.031726698,-0.008089353,0.102184168,0.074405912,0.034677008,1
0.031745008,-0.004771093,0.102184168,0.074405912,0.034695318,1
0.031763318,-0.004771093,0.102184168,0.074405912,0.034713628,1
0.031781628,-0.004771093,0.102184168,0.074405912,0.034731938,1
0.031799938,-0.004771093,0.102184168,0.074405912,0.034750248,1
0.031818248,-0.008089353,0.098832006,0.071965019,0.034768558,1
0.031836558,-0.004771093,0.098832006,0.071965019,0.034786868,1
0.031854868,-0.004771093,0.098832006,0.071965019,0.034805178,1
0.031873178,-0.004771093,0.098832006,0.071965019,0.034823488,1
0.031891488,-0.008089353,0.098832006,0.071965019,0.034841798,1
0.031909798,-0.004771093,0.098832006,0.071965019,0.034860108,1
0.031928108,-0.004771093,0.098832006,0.071965019,0.034878418,1
0.031946418,-0.004771093,0.098832006,0.071965019,0.034896728,1
0.031964728,-0.004771093,0.102184168,0.074405912,0.034915038,1
0.031983038,-0.004771093,0.098832006,0.071965019,0.034933348,1
0.032001348,-0.004771093,0.098832006,0.071965019,0.034951658,1
0.032019658,-0.004771093,0.102184168,0.074405912,0.034969968,1
0.032037968,-0.008089353,0.098832006,0.071965019,0.034988278,1
0.032056278,-0.004771093,0.098832006,0.071965019,0.035006588,1
0.032074588,-0.004771093,0.098832006,0.071965019,0.035024898,1
0.032092898,-0.004771093,0.102184168,0.074405912,0.035043208,1
0.032111208,-0.004771093,0.098832006,0.071965019,0.035061518,1
0.032129518,-0.004771093,0.098832006,0.071965019,0.035079828,1
0.032147828,-0.004771093,0.098832006,0.071965019,0.035098138,1
0.032166138,-0.004771093,0.098832006,0.071965019,0.035116448,1
0.032184448,-0.004771093,0.098832006,0.071965019,0.035134758,1
0.032202758,-0.004771093,0.098832006,0.071965019,0.035153068,1
0.032221068,-0.004771093,0.098832006,0.071965019,0.035171378,1
0.032239378,-0.004771093,0.098832006,0.071965019,0.035189688,1
0.032257688,-0.004771093,0.098832006,0.071965019,0.035207998,1
0.032275998,-0.004771093,0.098832006,0.071965019,0.035226308,1
0.032294308,-0.008089353,0.098832006,0.071965019,0.035244618,1
0.032312618,-0.004771093,0.098832006,0.071965019,0.035262928,1
0.032330928,-0.004771093,0.098832006,0.071965019,0.035281238,1
0.032349238,-0.004771093,0.098832006,0.071965019,0.035299548,1
0.032367548,-0.004771093,0.098832006,0.071965019,0.035317858,1
0.032385858,-0.004771093,0.095479844,0.069524126,0.035336168,1
0.032404168,-0.008089353,0.098832006,0.071965019,0.035354478,1
0.032422478,-0.008089353,0.095479844,0.069524126,0.035372788,1
0.032440788,-0.008089353,0.098832006,0.071965019,0.035391098,1
0.032459098,-0.008089353,0.098832006,0.071965019,0.035409408,1
0.032477408,-0.004771093,0.095479844,0.069524126,0.035427718,1
0.032495718,-0.004771093,0.095479844,0.069524126,0.035446028,1
0.032514028,-0.008089353,0.098832006,0.071965019,0.035464338,1
0.032532338,-0.004771093,0.098832006,0.071965019,0.035482648,1
0.032550648,-0.004771093,0.098832006,0.071965019,0.035500958,1
0.032568958,-0.004771093,0.098832006,0.071965019,0.035519268,1
0.032587268,-0.008089353,0.095479844,0.069524126,0.035537578,1
0.032605578,-0.008089353,0.095479844,0.069524126,0.035555888,1
0.032623888,-0.004771093,0.098832006,0.071965019,0.035574198,1
0.032642198,-0.004771093,0.095479844,0.069524126,0.035592508,1
0.032660508,-0.004771093,0.095479844,0.069524126,0.035610818,1
0.032678818,-0.004771093,0.098832006,0.071965019,0.035629128,1
0.032697128,-0.004771093,0.095479844,0.069524126,0.035647438,1
0.032715438,-0.004771093,0.095479844,0.069524126,0.035665748,1
0.032733748,-0.004771093,0.095479844,0.069524126,0.035684058,1
0.032752058,-0.004771093,0.095479844,0.069524126,0.035702368,1
0.032770368,-0.004771093,0.095479844,0.069524126,0.035720678,1
0.032788678,-0.008089353,0.095479844,0.069524126,0.035738988,1
0.032806988,-0.004771093,0.095479844,0.069524126,0.035757298,1
0.032825298,-0.004771093,0.095479844,0.069524126,0.035775608,1
0.032843608,-0.004771093,0.095479844,0.069524126,0.035793918,1
0.032861918,-0.004771093,0.095479844,0.069524126,0.035812228,1
0.032880228,-0.001452832,0.095479844,0.069524126,0.035830538,1
0.032898538,-0.004771093,0.095479844,0.069524126,0.035848848,1
0.032916848,-0.004771093,0.095479844,0.069524126,0.035867158,1
0.032935158,-0.004771093,0.095479844,0.069524126,0.035885468,1
0.032953468,-0.004771093,0.095479844,0.069524126,0.035903778,1
0.032971778,-0.008089353,0.095479844,0.069524126,0.035922088,1
0.032990088,-0.008089353,0.095479844,0.069524126,0.035940398,1
0.033008398,-0.004771093,0.095479844,0.069524126,0.035958708,1
0.033026708,-0.008089353,0.095479844,0.069524126,0.035977018,1
0.033045018,-0.008089353,0.095479844,0.069524126,0.035995328,1
0.033063328,-0.008089353,0.095479844,0.069524126,0.036013638,1
0.033081638,-0.004771093,0.092127682,0.067083232,0.036031948,1
0.033099948,-0.008089353,0.092127682,0.067083232,0.036050258,1
0.033118258,-0.004771093,0.095479844,0.069524126,0.036068568,1
0.033136568,-0.004771093,0.092127682,0.067083232,0.036086878,1
0.033154878,-0.004771093,0.095479844,0.069524126,0.036105188,1
0.033173188,-0.004771093,0.092127682,0.067083232,0.036123498,1
0.033191498,-0.008089353,0.095479844,0.069524126,0.036141808,1
0.033209808,-0.004771093,0.095479844,0.069524126,0.036160118,1
0.033228118,-0.004771093,0.092127682,0.067083232,0.036178428,1
0.033246428,-0.004771093,0.095479844,0.069524126,0.036196738,1
0.033264738,-0.008089353,0.092127682,0.067083232,0.036215048,1
0.033283048,-0.008089353,0.095479844,0.069524126,0.036233358,1
0.033301358,-0.008089353,0.092127682,0.067083232,0.036251668,1
0.033319668,-0.008089353,0.092127682,0.067083232,0.036269978,1
0.033337978,-0.008089353,0.092127682,0.067083232,0.036288288,1
0.033356288,-0.004771093,0.092127682,0.067083232,0.036306598,1
0.033374598,-0.004771093,0.092127682,0.067083232,0.036324908,1
0.033392908,-0.004771093,0.092127682,0.067083232,0.036343218,1
0.033411218,-0.004771093,0.092127682,0.067083232,0.036361528,1
0.033429528,-0.004771093,0.092127682,0.067083232,0.036379838,1
0.033447838,-0.008089353,0.092127682,0.067083232,0.036398148,1
0.033466148,-0.004771093,0.092127682,0.067083232,0.036416458,1
0.033484458,-0.004771093,0.092127682,0.067083232,0.036434768,1
0.033502768,-0.004771093,0.092127682,0.067083232,0.036453078,1
0.033521078,-0.008089353,0.092127682,0.067083232,0.036471388,1
0.033539388,-0.004771093,0.092127682,0.067083232,0.036489698,1
0.033557698,-0.008089353,0.092127682,0.067083232,0.036508008,1
0.033576008,-0.004771093,0.092127682,0.067083232,0.036526318,1
0.033594318,-0.008089353,0.092127682,0.067083232,0.036544628,1
0.033612628,-0.008089353,0.092127682,0.067083232,0.036562938,1
0.033630938,-0.004771093,0.08877552,0.064642339,0.036581248,1
0.033649248,-0.008089353,0.092127682,0.067083232,0.036599558,1
0.033667558,-0.004771093,0.08877552,0.064642339,0.036617868,1
0.033685868,-0.004771093,0.092127682,0.067083232,0.036636178,1
0.033704178,-0.004771093,0.092127682,0.067083232,0.036654488,1
0.033722488,-0.008089353,0.08877552,0.064642339,0.036672798,1
0.033740798,-0.004771093,0.08877552,0.064642339,0.036691108,1
0.033759108,-0.008089353,0.092127682,0.067083232,0.036709418,1
0.033777418,-0.004771093,0.08877552,0.064642339,0.036727728,1
0.033795728,-0.004771093,0.08877552,0.064642339,0.036746038,1
0.033814038,-0.008089353,0.092127682,0.067083232,0.036764348,1
0.033832348,-0.008089353,0.092127682,0.067083232,0.036782658,1
0.033850658,-0.008089353,0.092127682,0.067083232,0.036800968,1
0.033868968,-0.008089353,0.092127682,0.067083232,0.036819278,1
0.033887278,-0.008089353,0.092127682,0.067083232,0.036837588,1
0.033905588,-0.004771093,0.085423358,0.062201445,0.036855898,1
0.033923898,-0.008089353,0.08877552,0.064642339,0.036874208,1
0.033942208,-0.004771093,0.08877552,0.064642339,0.036892518,1
0.033960518,-0.004771093,0.08877552,0.064642339,0.036910828,1
0.033978828,-0.004771093,0.08877552,0.064642339,0.036929138,1
0.033997138,-0.004771093,0.08877552,0.064642339,0.036947448,1
0.034015448,-0.004771093,0.08877552,0.064642339,0.036965758,1
0.034033758,-0.004771093,0.085423358,0.062201445,0.036984068,1
0.034052068,-0.004771093,0.08877552,0.064642339,0.037002378,1
0.034070378,-0.008089353,0.08877552,0.064642339,0.037020688,1
0.034088688,-0.008089353,0.08877552,0.064642339,0.037038998,1
0.034106998,-0.008089353,0.085423358,0.062201445,0.037057308,1
0.034125308,-0.004771093,0.08877552,0.064642339,0.037075618,1
0.034143618,-0.008089353,0.08877552,0.064642339,0.037093928,1
0.034161928,-0.004771093,0.085423358,0.062201445,0.037112238,1
0.034180238,-0.004771093,0.085423358,0.062201445,0.037130548,1
0.034198548,-0.004771093,0.08877552,0.064642339,0.037148858,1
0.034216858,-0.004771093,0.085423358,0.062201445,0.037167168,1
0.034235168,-0.008089353,0.08877552,0.064642339,0.037185478,1
0.034253478,-0.004771093,0.08877552,0.064642339,0.037203788,1
0.034271788,-0.008089353,0.08877552,0.064642339,0.037222098,1
0.034290098,-0.008089353,0.085423358,0.062201445,0.037240408,1
0.034308408,-0.004771093,0.085423358,0.062201445,0.037258718,1
0.034326718,-0.004771093,0.085423358,0.062201445,0.037277028,1
0.034345028,-0.004771093,0.085423358,0.062201445,0.037295338,1
0.034363338,-0.004771093,0.085423358,0.062201445,0.037313648,1
0.034381648,-0.004771093,0.085423358,0.062201445,0.037331958,1
0.034399958,-0.004771093,0.085423358,0.062201445,0.037350268,1
0.034418268,-0.004771093,0.085423358,0.062201445,0.037368578,1
0.034436578,-0.004771093,0.085423358,0.062201445,0.037386888,1
0.034454888,-0.004771093,0.085423358,0.062201445,0.037405198,1
0.034473198,-0.004771093,0.085423358,0.062201445,0.037423508,1
0.034491508,-0.008089353,0.085423358,0.062201445,0.037441818,1
0.034509818,-0.004771093,0.085423358,0.062201445,0.037460128,1
0.034528128,-0.004771093,0.085423358,0.062201445,0.037478438,1
0.034546438,-0.001452832,0.085423358,0.062201445,0.037496748,1
0.034564748,-0.008089353,0.085423358,0.062201445,0.037515058,1
0.034583058,-0.004771093,0.085423358,0.062201445,0.037533368,1
0.034601368,-0.004771093,0.085423358,0.062201445,0.037551678,1
0.034619678,-0.004771093,0.085423358,0.062201445,0.037569988,1
0.034637988,-0.004771093,0.085423358,0.062201445,0.037588298,1
0.034656298,-0.004771093,0.085423358,0.062201445,0.037606608,1
0.034674608,-0.008089353,0.085423358,0.062201445,0.037624918,1
0.034692918,-0.004771093,0.085423358,0.062201445,0.037643228,1
0.034711228,-0.004771093,0.085423358,0.062201445,0.037661538,1
0.034729538,-0.004771093,0.085423358,0.062201445,0.037679848,1
0.034747848,-0.004771093,0.085423358,0.062201445,0.037698158,1
0.034766158,-0.008089353,0.085423358,0.062201445,0.037716468,1
0.034784468,-0.004771093,0.085423358,0.062201445,0.037734778,1
0.034802778,-0.004771093,0.082071196,0.059760552,0.037753088,1
0.034821088,-0.004771093,0.082071196,0.059760552,0.037771398,1
0.034839398,-0.004771093,0.085423358,0.062201445,0.037789708,1
0.034857708,-0.004771093,0.082071196,0.059760552,0.037808018,1
0.034876018,-0.004771093,0.082071196,0.059760552,0.037826328,1
0.034894328,-0.004771093,0.082071196,0.059760552,0.037844638,1
0.034912638,-0.008089353,0.082071196,0.059760552,0.037862948,1
0.034930948,-0.004771093,0.085423358,0.062201445,0.037881258,1
0.034949258,-0.004771093,0.085423358,0.062201445,0.037899568,1
0.034967568,-0.004771093,0.082071196,0.059760552,0.037917878,1
0.034985878,-0.004771093,0.082071196,0.059760552,0.037936188,1
0.035004188,-0.004771093,0.082071196,0.059760552,0.037954498,1
0.035022498,-0.004771093,0.085423358,0.062201445,0.037972808,1
0.035040808,-0.004771093,0.085423358,0.062201445,0.037991118,1
0.035059118,-0.004771093,0.082071196,0.059760552,0.038009428,1
0.035077428,-0.004771093,0.082071196,0.059760552,0.038027738,1
0.035095738,-0.004771093,0.082071196,0.059760552,0.038046048,1
0.035114048,-0.004771093,0.085423358,0.062201445,0.038064358,1
0.035132358,-0.004771093,0.082071196,0.059760552,0.038082668,1
0.035150668,-0.008089353,0.082071196,0.059760552,0.038100978,1
0.035168978,-0.004771093,0.082071196,0.059760552,0.038119288,1
0.035187288,-0.008089353,0.082071196,0.059760552,0.038137598,1
0.035205598,-0.008089353,0.082071196,0.059760552,0.038155908,1
0.035223908,-0.008089353,0.082071196,0.059760552,0.038174218,1
0.035242218,-0.008089353,0.082071196,0.059760552,0.038192528,1
0.035260528,-0.004771093,0.082071196,0.059760552,0.038210838,1
0.035278838,-0.008089353,0.082071196,0.059760552,0.038229148,1
0.035297148,-0.008089353,0.082071196,0.059760552,0.038247458,1
0.035315458,-0.004771093,0.082071196,0.059760552,0.038265768,1
0.035333768,-0.004771093,0.082071196,0.059760552,0.038284078,1
0.035352078,-0.008089353,0.082071196,0.059760552,0.038302388,1
0.035370388,-0.008089353,0.082071196,0.059760552,0.038320698,1
0.035388698,-0.008089353,0.082071196,0.059760552,0.038339008,1
0.035407008,-0.008089353,0.082071196,0.059760552,0.038357318,1
0.035425318,-0.004771093,0.082071196,0.059760552,0.038375628,1
0.035443628,-0.004771093,0.082071196,0.059760552,0.038393938,1
0.035461938,-0.008089353,0.082071196,0.059760552,0.038412248,1
0.035480248,-0.008089353,0.082071196,0.059760552,0.038430558,1
0.035498558,-0.008089353,0.082071196,0.059760552,0.038448868,1
0.035516868,-0.008089353,0.078719034,0.057319658,0.038467178,1
0.035535178,-0.008089353,0.078719034,0.057319658,0.038485488,1
0.035553488,-0.008089353,0.078719034,0.057319658,0.038503798,1
0.035571798,-0.004771093,0.082071196,0.059760552,0.038522108,1
0.035590108,-0.008089353,0.082071196,0.059760552,0.038540418,1
0.035608418,-0.004771093,0.082071196,0.059760552,0.038558728,1
0.035626728,-0.004771093,0.082071196,0.059760552,0.038577038,1
0.035645038,-0.004771093,0.078719034,0.057319658,0.038595348,1
0.035663348,-0.008089353,0.082071196,0.059760552,0.038613658,1
0.035681658,-0.008089353,0.082071196,0.059760552,0.038631968,1
0.035699968,-0.008089353,0.082071196,0.059760552,0.038650278,1
0.035718278,-0.004771093,0.082071196,0.059760552,0.038668588,1
0.035736588,-0.004771093,0.078719034,0.057319658,0.038686898,1
0.035754898,-0.004771093,0.082071196,0.059760552,0.038705208,1
0.035773208,-0.004771093,0.082071196,0.059760552,0.038723518,1
0.035791518,-0.004771093,0.078719034,0.057319658,0.038741828,1
0.035809828,-0.004771093,0.078719034,0.057319658,0.038760138,1
0.035828138,-0.004771093,0.078719034,0.057319658,0.038778448,1
0.035846448,-0.008089353,0.078719034,0.057319658,0.038796758,1
0.035864758,-0.008089353,0.078719034,0.057319658,0.038815068,1
0.035883068,-0.004771093,0.082071196,0.059760552,0.038833378,1
0.035901378,-0.004771093,0.078719034,0.057319658,0.038851688,1
0.035919688,-0.004771093,0.078719034,0.057319658,0.038869998,1
0.035937998,-0.008089353,0.078719034,0.057319658,0.038888308,1
0.035956308,-0.004771093,0.078719034,0.057319658,0.038906618,1
0.035974618,-0.004771093,0.078719034,0.057319658,0.038924928,1
0.035992928,-0.008089353,0.078719034,0.057319658,0.038943238,1
0.036011238,-0.004771093,0.082071196,0.059760552,0.038961548,1
0.036029548,-0.004771093,0.078719034,0.057319658,0.038979858,1
0.036047858,-0.008089353,0.078719034,0.057319658,0.038998168,1
0.036066168,-0.004771093,0.078719034,0.057319658,0.039016478,1
0.036084478,-0.008089353,0.078719034,0.057319658,0.039034788,1
0.036102788,-0.004771093,0.078719034,0.057319658,0.039053098,1
0.036121098,-0.008089353,0.078719034,0.057319658,0.039071408,1
0.036139408,-0.008089353,0.078719034,0.057319658,0.039089718,1
0.036157718,-0.008089353,0.078719034,0.057319658,0.039108028,1
0.036176028,-0.008089353,0.078719034,0.057319658,0.039126338,1
0.036194338,-0.004771093,0.078719034,0.057319658,0.039144648,1
0.036212648,-0.004771093,0.078719034,0.057319658,0.039162958,1
0.036230958,-0.008089353,0.078719034,0.057319658,0.039181268,1
0.036249268,-0.004771093,0.078719034,0.057319658,0.039199578,1
0.036267578,-0.004771093,0.078719034,0.057319658,0.039217888,1
0.036285888,-0.008089353,0.075366872,0.054878765,0.039236198,1
0.036304198,-0.008089353,0.078719034,0.057319658,0.039254508,1
0.036322508,-0.008089353,0.075366872,0.054878765,0.039272818,1
